sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-3,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13399,458,5481,false,,,,
scene-2,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,14100,1075,8346,false,,,,
scene-3,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,13636,714,7283,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13456,523,4938,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13327,349,5091,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13606,584,4644,false,,,,
scene-3,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13642,746,7073,false,,,,
scene-3,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,14024,1161,10230,false,,,,
scene-3,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14366,1388,9519,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,14163,1148,7026,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,14159,1224,7431,false,,,,
scene-1,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,true,14287,1278,18303,false,,,,
scene-3,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,14297,1354,12710,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13559,591,5313,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13600,587,6090,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13797,734,5462,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13544,340,3795,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,true,14387,1342,8859,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13534,378,5504,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,14115,1134,10515,false,,,,
scene-4,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,14211,1174,9176,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,14197,1084,8023,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,14399,1206,8486,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13763,572,6088,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13566,695,5862,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13210,294,4942,false,,,,
scene-3,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,14189,1224,16132,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13911,770,6897,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13509,545,4741,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,14066,960,9197,false,,"The CABLES section contains only drop cables from closures to buildings. No trunk cables are defined showing how closures connect to each other or to the source CO-1, making it impossible to determine the complete equipment path from B-0 back to the CO.",,
scene-5,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,14106,891,7591,false,,,,
scene-5,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14491,1254,9786,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13930,1057,7674,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14165,1224,9392,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,13627,695,7590,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13464,513,5889,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13626,720,5932,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13133,321,4882,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14060,1067,8135,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13424,564,4804,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,false,13421,654,6429,false,,,,
scene-6,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13876,901,7510,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,13496,655,5694,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13673,904,7063,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13430,387,4138,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,13887,1028,8085,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13340,336,5212,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13663,792,6542,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13635,659,6004,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,13937,1128,8774,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,14387,1535,10289,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13537,498,5168,false,,,,
scene-7,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13717,915,9116,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13969,1008,6913,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13576,479,4653,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14089,1048,7996,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13527,352,3770,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13767,773,6510,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,13910,885,8614,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13644,551,4948,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13544,408,5231,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13996,933,8101,false,,,,
scene-8,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14260,1175,9789,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,13855,690,6881,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13935,799,6248,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13520,468,3870,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13294,290,5506,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13642,666,5783,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14327,1154,8848,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14456,1239,9561,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,14088,942,10422,false,,,,
scene-9,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,14319,1124,9017,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13606,567,6130,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,14145,1184,7495,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13769,775,5947,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13965,902,6620,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13396,683,5231,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,13978,964,8323,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14239,1202,10136,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13421,573,4454,false,,,,
scene-10,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14320,1239,9106,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,false,13337,537,6656,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,13913,1076,7839,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13851,1094,7674,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13338,503,5857,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13465,477,4184,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13677,812,6135,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,13723,925,8919,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13695,836,7012,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13725,935,7788,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14045,1183,8698,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13598,623,5666,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,false,13412,472,7430,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13868,971,7107,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13259,432,4490,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,14134,1157,9219,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13275,375,3912,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,true,13704,789,7205,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,true,14364,1357,9131,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13231,365,6134,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,14078,1210,10433,false,,"The representation provides explicit drop cables from closures to buildings, but does not provide explicit cable topology showing how closures interconnect to each other or to the source CO-1. Therefore, only the serving closure CL-A can be definitively identified on the path from B-0. The complete path to CO-1 cannot be fully determined from the given data.",,
scene-13,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13383,482,5240,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13573,486,4328,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14114,1242,7887,false,,,,
scene-12,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,14158,1159,8793,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13377,554,7098,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,13601,750,6699,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13521,335,4648,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13801,876,6712,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13708,535,5420,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14251,1328,10555,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,13819,665,7196,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,14323,1228,8371,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,14537,1340,7918,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14069,1270,8440,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13122,360,8742,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13898,1179,8684,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13278,481,4777,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13567,429,12996,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,false,13327,526,8026,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13286,557,10684,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13747,891,15400,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,true,13492,745,7317,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,13851,1086,10208,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13937,809,13664,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14029,1186,8874,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13797,634,5774,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,false,13718,462,5727,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13847,543,5455,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14685,1466,16743,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13692,871,9998,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,14175,962,6661,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14713,1595,20370,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13912,661,6011,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13464,609,4884,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13948,657,6797,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,14310,1017,9133,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13305,405,5207,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13601,744,5996,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,14629,1358,10279,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,true,14412,1097,8055,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14698,1370,10195,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13484,549,5482,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13522,574,6550,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14143,1206,8622,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13449,339,3554,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,13850,878,6487,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13660,626,5218,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13437,375,6255,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13798,903,9037,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,14210,1318,10374,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13967,1008,9033,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,14226,1207,8037,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13647,550,5795,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,13223,357,3949,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14482,1387,9849,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,13422,643,5798,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,true,14298,1169,8199,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,13162,344,6297,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13880,759,7175,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,13723,948,6815,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,14272,1212,10059,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,13427,574,4950,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13736,674,10493,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,13531,698,7154,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,13637,829,6240,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,14393,1550,9967,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,14082,1183,9077,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,13783,906,8991,false,,,,
